timestamp,past_corr,current_corr
2019-05-13 00:00:00, 0.8601000000000001, 0.98
2019-05-14 00:00:00, 0.8607, 0.9
2019-05-15 00:00:00, 0.8622, 0.69
2019-05-16 00:00:00, 0.8606, 0.89
2019-05-17 00:00:00, 0.8615999999999999, 0.82
2019-05-20 00:00:00, 0.8611000000000001, 0.64
2019-05-21 00:00:00, 0.8581, 0.88
2019-05-22 00:00:00, 0.8572, 0.88
2019-05-23 00:00:00, 0.8581, 0.98
2019-05-24 00:00:00, 0.8606, 0.74
2019-05-28 00:00:00, 0.8604, 0.96
2019-05-29 00:00:00, 0.8610000000000001, 0.79
2019-05-30 00:00:00, 0.8611000000000001, 0.7
2019-05-31 00:00:00, 0.8588, 0.9
2019-06-03 00:00:00, 0.8593000000000001, 0.86
2019-06-04 00:00:00, 0.86, 0.86
2019-06-05 00:00:00, 0.8605000000000002, 0.83
2019-06-06 00:00:00, 0.8597, 0.81
2019-06-07 00:00:00, 0.8610000000000001, 0.87
2019-06-10 00:00:00, 0.8606000000000001, 0.83
2019-06-11 00:00:00, 0.8601000000000002, 0.83
2019-06-12 00:00:00, 0.8602000000000001, 0.87
2019-06-13 00:00:00, 0.8606000000000001, 0.74
2019-06-14 00:00:00, 0.8602000000000001, 0.85
2019-06-17 00:00:00, 0.8604, 0.86
2019-06-18 00:00:00, 0.8622000000000001, 0.88
2019-06-19 00:00:00, 0.8634000000000002, 0.87
2019-06-20 00:00:00, 0.8628000000000001, 0.85
2019-06-21 00:00:00, 0.8640000000000001, 0.57
2019-06-24 00:00:00, 0.8626000000000001, 0.62
2019-06-25 00:00:00, 0.8608000000000001, 0.72
2019-06-26 00:00:00, 0.8608000000000001, 0.87
2019-06-27 00:00:00, 0.8622000000000001, 0.74
2019-06-28 00:00:00, 0.8617000000000001, 0.88
2019-07-01 00:00:00, 0.8630000000000001, 0.74
2019-07-02 00:00:00, 0.8648999999999998, 0.89
2019-07-03 00:00:00, 0.8658999999999998, 0.85
2019-07-05 00:00:00, 0.8664999999999999, 0.9
2019-07-08 00:00:00, 0.8684999999999998, 0.89
2019-07-09 00:00:00, 0.8688999999999999, 0.65
2019-07-10 00:00:00, 0.8686999999999998, 0.89
2019-07-11 00:00:00, 0.8693999999999998, 0.83
2019-07-12 00:00:00, 0.8685999999999998, 0.86
2019-07-15 00:00:00, 0.8690999999999999, 0.87
2019-07-16 00:00:00, 0.8690999999999997, 0.68
2019-07-17 00:00:00, 0.8677999999999999, 0.87
2019-07-18 00:00:00, 0.8681999999999997, 0.9
2019-07-19 00:00:00, 0.8703999999999997, 0.76
2019-07-22 00:00:00, 0.8702999999999997, 0.6
2019-07-23 00:00:00, 0.8693999999999998, 0.86
2019-07-24 00:00:00, 0.8706999999999998, 0.82
2019-07-25 00:00:00, 0.8722999999999996, 0.8
2019-07-26 00:00:00, 0.8722999999999997, 0.86
2019-07-29 00:00:00, 0.8740999999999997, 0.91
2019-07-30 00:00:00, 0.8754999999999998, 0.73
2019-07-31 00:00:00, 0.8737999999999997, 0.83
2019-08-01 00:00:00, 0.8746999999999997, 0.96
2019-08-02 00:00:00, 0.8752999999999997, 0.78
2019-08-05 00:00:00, 0.8762999999999996, 0.91
2019-08-06 00:00:00, 0.8779999999999998, 0.92
2019-08-07 00:00:00, 0.8804999999999998, 0.86
2019-08-08 00:00:00, 0.8817999999999998, 0.97
2019-08-09 00:00:00, 0.8816999999999997, 0.81
2019-08-12 00:00:00, 0.8806999999999998, 0.92
2019-08-13 00:00:00, 0.8808999999999998, 0.84
2019-08-14 00:00:00, 0.8811999999999999, 1.0
2019-08-15 00:00:00, 0.8814999999999997, 0.77
2019-08-16 00:00:00, 0.8820999999999998, 0.93
2019-08-19 00:00:00, 0.8817999999999998, 1.0
2019-08-20 00:00:00, 0.8841999999999998, 0.92
2019-08-21 00:00:00, 0.8841999999999998, 0.9
2019-08-22 00:00:00, 0.8863999999999999, 0.83
2019-08-23 00:00:00, 0.8848999999999998, 0.99
2019-08-26 00:00:00, 0.8881, 0.87
2019-08-27 00:00:00, 0.8895000000000001, 0.88
2019-08-28 00:00:00, 0.8888000000000001, 0.81
2019-08-29 00:00:00, 0.8907, 1.0
2019-08-30 00:00:00, 0.8928000000000001, 0.81
2019-09-03 00:00:00, 0.8915000000000001, 1.0
2019-09-04 00:00:00, 0.8916000000000001, 0.92
2019-09-05 00:00:00, 0.8921000000000001, 1.0
2019-09-06 00:00:00, 0.8923000000000002, 0.61
2019-09-09 00:00:00, 0.8894, 0.99
2019-09-10 00:00:00, 0.8894, 0.95
2019-09-11 00:00:00, 0.8928000000000003, 0.56
2019-09-12 00:00:00, 0.8925000000000002, 0.71
2019-09-13 00:00:00, 0.8936000000000002, 0.99
2019-09-16 00:00:00, 0.8944000000000003, 0.6
2019-09-17 00:00:00, 0.8934000000000003, 0.96
2019-09-18 00:00:00, 0.8974000000000002, 0.93
2019-09-19 00:00:00, 0.8976000000000003, 0.87
2019-09-20 00:00:00, 0.8970000000000004, 0.9
2019-09-23 00:00:00, 0.8985000000000004, 0.49
2019-09-24 00:00:00, 0.8943000000000001, 0.96
2019-09-25 00:00:00, 0.8952000000000001, 0.97
2019-09-26 00:00:00, 0.8959000000000004, 0.89
2019-09-27 00:00:00, 0.8950000000000001, 0.98
2019-09-30 00:00:00, 0.8950000000000001, 0.73
2019-10-01 00:00:00, 0.8939000000000001, 0.97
2019-10-02 00:00:00, 0.8982000000000002, 0.95
2019-10-03 00:00:00, 0.9001, 0.63
2019-10-04 00:00:00, 0.8967000000000003, 0.99
2019-10-07 00:00:00, 0.8978, 0.58
2019-10-08 00:00:00, 0.8957000000000002, 1.0
2019-10-09 00:00:00, 0.8957000000000002, 0.88
2019-10-10 00:00:00, 0.8962000000000003, 0.88
2019-10-11 00:00:00, 0.8985, 0.98
2019-10-14 00:00:00, 0.8985, 0.56
2019-10-15 00:00:00, 0.8952000000000004, 0.99
2019-10-16 00:00:00, 0.8954000000000002, 0.66
2019-10-17 00:00:00, 0.8931000000000003, 0.57
2019-10-18 00:00:00, 0.8894, 0.96
2019-10-21 00:00:00, 0.8921000000000001, 0.94
2019-10-22 00:00:00, 0.8926000000000002, 0.74
2019-10-23 00:00:00, 0.8908000000000001, 0.7
2019-10-24 00:00:00, 0.8885, 0.85
2019-10-25 00:00:00, 0.8873999999999999, 0.93
2019-10-28 00:00:00, 0.8896000000000001, 0.9
2019-10-29 00:00:00, 0.8928000000000001, 0.51
2019-10-30 00:00:00, 0.8889, 0.93
2019-10-31 00:00:00, 0.8889, 0.94
2019-11-01 00:00:00, 0.8899000000000001, 1.0
2019-11-04 00:00:00, 0.8903, 1.0
2019-11-05 00:00:00, 0.8921000000000001, 0.64
2019-11-06 00:00:00, 0.8922, 0.59
2019-11-07 00:00:00, 0.8891999999999999, 0.75
2019-11-08 00:00:00, 0.8868999999999998, 0.61
2019-11-11 00:00:00, 0.8845999999999998, 0.96
2019-11-12 00:00:00, 0.8874999999999997, 0.55
2019-11-13 00:00:00, 0.8877999999999997, 0.96
2019-11-14 00:00:00, 0.8906000000000001, 0.58
2019-11-15 00:00:00, 0.8895999999999998, 0.83
2019-11-18 00:00:00, 0.8891999999999998, 0.67
2019-11-19 00:00:00, 0.8871999999999997, 0.54
2019-11-20 00:00:00, 0.8832999999999999, 0.89
2019-11-21 00:00:00, 0.8841999999999998, 0.59
2019-11-22 00:00:00, 0.8817999999999998, 0.96
2019-11-25 00:00:00, 0.8832, 0.86
2019-11-26 00:00:00, 0.8824999999999997, 0.73
2019-11-27 00:00:00, 0.8806999999999998, 0.92
2019-11-29 00:00:00, 0.8826999999999998, 0.78
2019-12-02 00:00:00, 0.8810999999999999, 0.88
2019-12-03 00:00:00, 0.8809999999999999, 0.96
2019-12-04 00:00:00, 0.8815, 0.93
2019-12-05 00:00:00, 0.8820999999999998, 0.75
2019-12-06 00:00:00, 0.8840999999999998, 0.98
2019-12-09 00:00:00, 0.8853999999999997, 0.58
